"time","wB","I","M_mot","M_load","U"
0.003,9.36863138841007359e-01,1.85890689339481945e+01,1.85890689339481963e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0032,1.07392628879106211e+00,1.90851835859963508e+01,1.90851835859963526e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0034,1.21580895804475553e+00,1.95314506952905802e+01,1.95314506952905820e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0036,1.36202413598620242e+00,1.99325254638824312e+01,1.99325254638824312e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0038,1.51213029878648264e+00,2.02926290958396898e+01,2.02926290958396915e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.004,1.66572716892235517e+00,2.06155892562538767e+01,2.06155892562538767e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0042,1.82245186970527651e+00,2.09048767594203007e+01,2.09048767594203033e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0044,1.98197543841050572e+00,2.11636387847378842e+01,2.11636387847378860e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0046,2.14399967173022521e+00,2.13947283451037151e+01,2.13947283451037151e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0048,2.30825423776725502e+00,2.16007335499221789e+01,2.16007335499221798e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.005,2.47449408417492167e+00,2.17840014134206967e+01,2.17840014134206994e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0052,2.64249710029028018e+00,2.19466600275835830e+01,2.19466600275835821e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0054,2.81206196888292670e+00,2.20906389902903477e+01,2.20906389902903477e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0056,2.98300622713729657e+00,2.22176879279198083e+01,2.22176879279198092e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0058,3.15516450292807216e+00,2.23293904696099972e+01,2.23293904696099998e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.006,3.32838690079185273e+00,2.24271856908459100e+01,2.24271856908459100e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0062,3.50253759227558303e+00,2.25123794556152035e+01,2.25123794556152035e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0064,3.67749350816159071e+00,2.25861556845812039e+01,2.25861556845812039e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0066,3.85314314704019401e+00,2.26495877646106720e+01,2.26495877646106747e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0068,4.02938549536820201e+00,2.27036488957399598e+01,2.27036488957399607e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.007,4.20612904857668291e+00,2.27492214774401553e+01,2.27492214774401580e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0072,4.38329092359835570e+00,2.27871034838926079e+01,2.27871034838926079e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0074,4.56079601150681935e+00,2.28180137148112365e+01,2.28180137148112383e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0076,4.73857625549305439e+00,2.28426137596286480e+01,2.28426137596286472e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0078,4.91657006795493956e+00,2.28614405999451655e+01,2.28614405999451664e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.008,5.09472084714953777e+00,2.28750821993279274e+01,2.28750821993279274e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0082,5.27297837312384221e+00,2.28841059066858463e+01,2.28841059066858454e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0084,5.45129759625674648e+00,2.28889573197735672e+01,2.28889573197735663e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0086,5.62963782081207142e+00,2.28900382152283939e+01,2.28900382152283965e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0088,5.80796227498153339e+00,2.28877064244705224e+01,2.28877064244705242e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.009,5.98623761952018718e+00,2.28822713298739018e+01,2.28822713298739044e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0092,6.16443355165879669e+00,2.28740144599168786e+01,2.28740144599168804e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0094,6.34252252317901988e+00,2.28631948727342653e+01,2.28631948727342671e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0096,6.52047952766905059e+00,2.28500509723278817e+01,2.28500509723278844e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0098,6.69828189390388395e+00,2.28348009068297095e+01,2.28348009068297086e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.01,6.87590908576767479e+00,2.28176437446583549e+01,2.28176437446583558e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0102,7.05334217101557570e+00,2.27986231433280615e+01,2.27986231433280606e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0104,7.23056330009329606e+00,2.27780417175752987e+01,2.27780417175753014e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0106,7.40755727472086445e+00,2.27560510785453758e+01,2.27560510785453785e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0108,7.58431037857938772e+00,2.27327889202033546e+01,2.27327889202033573e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.011,7.76081024115329665e+00,2.27083802570528128e+01,2.27083802570528137e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0112,7.93704571368219192e+00,2.26829385643377250e+01,2.26829385643377268e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0114,8.11300675404996952e+00,2.26565668237031019e+01,2.26565668237031037e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0116,8.28868432825930412e+00,2.26293584793698770e+01,2.26293584793698788e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0118,8.46407031621047423e+00,2.26013983106659708e+01,2.26013983106659699e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.012,8.63915742622136129e+00,2.25727632272436978e+01,2.25727632272436995e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0122,8.81393911810407538e+00,2.25435229930590708e+01,2.25435229930590708e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0124,8.98840953332181058e+00,2.25137408850242977e+01,2.25137408850243004e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0126,9.16256343158614506e+00,2.24834742918697685e+01,2.24834742918697694e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0128,9.33639613330934459e+00,2.24527752584149383e+01,2.24527752584149409e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.013,9.50990346737753711e+00,2.24216909800437385e+01,2.24216909800437403e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0132,9.68308172375759568e+00,2.23902642518211721e+01,2.23902642518211747e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0134,9.85592761049404942e+00,2.23585338763130004e+01,2.23585338763130004e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0136,1.00284382146921391e+01,2.23265350338519433e+01,2.23265350338519442e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0138,1.02006109671198821e+01,2.22942996186337048e+01,2.22942996186337039e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.014,1.03724436100949706e+01,2.22618565437808513e+01,2.22618565437808513e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0142,1.05439341683532266e+01,2.22292320181948355e+01,2.22292320181948355e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0144,1.07150809226227040e+01,2.21964497977820550e+01,2.21964497977820541e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0146,1.08858823856530371e+01,2.21635314134148338e+01,2.21635314134148365e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0148,1.10563372804726203e+01,2.21304963777683028e+01,2.21304963777683028e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.015,1.12264445206670391e+01,2.20973623729720110e+01,2.20973623729720137e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0152,1.13962031924914289e+01,2.20641454208470336e+01,2.20641454208470345e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0154,1.15656125386463646e+01,2.20308600373526957e+01,2.20308600373526975e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0156,1.17346719435630966e+01,2.19975193726824116e+01,2.19975193726824125e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0158,1.19033809200578169e+01,2.19641353383493225e+01,2.19641353383493243e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.016,1.20717390972277929e+01,2.19307187224644764e+01,2.19307187224644773e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0162,1.22397462094740561e+01,2.18972792943014980e+01,2.18972792943014971e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0164,1.24074020865458436e+01,2.18638258991394068e+01,2.18638258991394085e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0166,1.25747066445118669e+01,2.18303665442896886e+01,2.18303665442896877e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0168,1.27416598775722250e+01,2.17969084771170074e+01,2.17969084771170074e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.017,1.29082618506326732e+01,2.17634582558099581e+01,2.17634582558099599e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0172,1.30745126925705453e+01,2.17300218135676495e+01,2.17300218135676504e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0174,1.32404125901278089e+01,2.16966045168089394e+01,2.16966045168089394e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0176,1.34059617817789238e+01,2.16632112179719947e+01,2.16632112179719938e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0178,1.35711605466553458e+01,2.16298463034378656e+01,2.16298463034378674e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.018,1.37360092121542827e+01,2.15965137370340869e+01,2.15965137370340887e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0182,1.39005081461331894e+01,2.15632170993053194e+01,2.15632170993053185e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0184,1.40646577513261981e+01,2.15299596232130952e+01,2.15299596232130952e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0186,1.42284584619478878e+01,2.14967442265274045e+01,2.14967442265274045e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0188,1.43919107406136284e+01,2.14635735412109199e+01,2.14635735412109208e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.019,1.45550150755469758e+01,2.14304499400600896e+01,2.14304499400600923e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0192,1.47177719780474909e+01,2.13973755608749769e+01,2.13973755608749761e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0194,1.48801819801946493e+01,2.13643523283686356e+01,2.13643523283686365e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0196,1.50422456327658889e+01,2.13313819740408519e+01,2.13313819740408528e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0198,1.52039635033488665e+01,2.12984660542057185e+01,2.12984660542057203e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.02,1.53653361746298032e+01,2.12656059663311900e+01,2.12656059663311892e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0202,1.55263642428415576e+01,2.12328029638618858e+01,2.12328029638618876e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0204,1.56870483163565648e+01,2.12000581696679120e+01,2.12000581696679147e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0206,1.58473890144110854e+01,2.11673725882301476e+01,2.11673725882301467e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0208,1.60073869659486263e+01,2.11347471166981933e+01,2.11347471166981959e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.021,1.61670428085713773e+01,2.11021825549124920e+01,2.11021825549124920e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0212,1.63263571875895401e+01,2.10696796145007710e+01,2.10696796145007736e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0214,1.64853307551596444e+01,2.10372389271180680e+01,2.10372389271180671e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0216,1.66439641695032670e+01,2.10048610519322345e+01,2.10048610519322354e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0218,1.68022580941989403e+01,2.09725464823946410e+01,2.09725464823946428e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.022,1.69602131975402806e+01,2.09402956523961343e+01,2.09402956523961370e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0222,1.71178301519541591e+01,2.09081089418445991e+01,2.09081089418446009e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0224,1.72751096334734733e+01,2.08759866817151298e+01,2.08759866817151307e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0226,1.74320523212591851e+01,2.08439291586437605e+01,2.08439291586437614e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0228,1.75886588971673206e+01,2.08119366190796740e+01,2.08119366190796740e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.023,1.77449300453564760e+01,2.07800092730623085e+01,2.07800092730623076e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0232,1.79008664519322984e+01,2.07481472976389227e+01,2.07481472976389236e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0234,1.80564688046252826e+01,2.07163508399676779e+01,2.07163508399676788e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0236,1.82117377924989690e+01,2.06846200201232513e+01,2.06846200201232522e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0238,1.83666741056854974e+01,2.06529549336615155e+01,2.06529549336615181e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.024,1.85212784351462219e+01,2.06213556539151739e+01,2.06213556539151766e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0242,1.86755514724548384e+01,2.05898222341071850e+01,2.05898222341071868e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0244,1.88294939096010339e+01,2.05583547092436447e+01,2.05583547092436447e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0246,1.89831064388127615e+01,2.05269530978405470e+01,2.05269530978405479e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0248,1.91363897523952922e+01,2.04956174034878593e+01,2.04956174034878602e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.025,1.92893445425855674e+01,2.04643476162681850e+01,2.04643476162681859e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0252,1.94419715014205039e+01,2.04331437140445296e+01,2.04331437140445304e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0254,1.95942713206177217e+01,2.04020056636238998e+01,2.04020056636238989e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0256,1.97462446914677834e+01,2.03709334218185738e+01,2.03709334218185756e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0258,1.98978923047367182e+01,2.03399269364018025e+01,2.03399269364018043e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.026,2.00492148505779468e+01,2.03089861469778477e+01,2.03089861469778477e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0262,2.02002130184526507e+01,2.02781109857745605e+01,2.02781109857745623e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0264,2.03508874970579257e+01,2.02473013783515832e+01,2.02473013783515832e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0266,2.05012389742618062e+01,2.02165572442567409e+01,2.02165572442567409e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0268,2.06512681370447773e+01,2.01858784976084671e+01,2.01858784976084671e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.027,2.08009756714469347e+01,2.01552650476290047e+01,2.01552650476290074e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0272,2.09503622625203292e+01,2.01247167991328126e+01,2.01247167991328135e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0274,2.10994285942861346e+01,2.00942336529606571e+01,2.00942336529606580e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0276,2.12481753496960195e+01,2.00638155063792176e+01,2.00638155063792167e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0278,2.13966032105974371e+01,2.00334622534378468e+01,2.00334622534378459e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.028,2.15447128577024287e+01,2.00031737853001452e+01,2.00031737853001479e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0282,2.16925049705595825e+01,1.99729499905377068e+01,1.99729499905377073e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0284,2.18399802275289900e+01,1.99427907554005692e+01,1.99427907554005701e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0286,2.19871393057596975e+01,1.99126959640568622e+01,1.99126959640568635e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0288,2.21339828811696435e+01,1.98826654988189127e+01,1.98826654988189144e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.029,2.22805116284277069e+01,1.98526992403405735e+01,1.98526992403405744e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0292,2.24267262209376881e+01,1.98227970677955341e+01,1.98227970677955345e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0294,2.25726273308240906e+01,1.97929588590479639e+01,1.97929588590479644e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0296,2.27182156289195412e+01,1.97631844908021570e+01,1.97631844908021570e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0298,2.28634917847536165e+01,1.97334738387279423e+01,1.97334738387279440e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.03,2.30084564665430165e+01,1.97038267775939886e+01,1.97038267775939890e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0302,2.31531103411828987e+01,1.96742431813727627e+01,1.96742431813727636e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0304,2.32974540742393508e+01,1.96447229233450251e+01,1.96447229233450260e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0306,2.34414883299428247e+01,1.96152658761880261e+01,1.96152658761880261e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0308,2.35852137711824454e+01,1.95858719120618261e+01,1.95858719120618274e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.031,2.37286310595011898e+01,1.95565409026759838e+01,1.95565409026759851e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0312,2.38717408550916410e+01,1.95272727193705293e+01,1.95272727193705298e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0314,2.40145438167926315e+01,1.94980672331652265e+01,1.94980672331652283e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0316,2.41570406020862940e+01,1.94689243148227220e+01,1.94689243148227220e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0318,2.42992318670957737e+01,1.94398438348945390e+01,1.94398438348945390e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.032,2.44411182665833557e+01,1.94108256637716359e+01,1.94108256637716359e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0322,2.45827004539490943e+01,1.93818696717188530e+01,1.93818696717188543e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0324,2.47239790812298104e+01,1.93529757289213862e+01,1.93529757289213866e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0326,2.48649547990984949e+01,1.93241437055119327e+01,1.93241437055119336e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0328,2.50056282568640178e+01,1.92953734716033374e+01,1.92953734716033387e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.033,2.51460001024711381e+01,1.92666648973167511e+01,1.92666648973167520e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0332,2.52860709825007461e+01,1.92380178528072712e+01,1.92380178528072721e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0334,2.54258415421704562e+01,1.92094322082830473e+01,1.92094322082830482e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0336,2.55653124253352821e+01,1.91809078340331496e+01,1.91809078340331496e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0338,2.57044842744886637e+01,1.91524446004394520e+01,1.91524446004394533e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.034,2.58433577307635609e+01,1.91240423779951350e+01,1.91240423779951363e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0342,2.59819334339337260e+01,1.90957010373215113e+01,1.90957010373215130e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0344,2.61202120224151777e+01,1.90674204491818777e+01,1.90674204491818777e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0346,2.62581941332677786e+01,1.90392004844927349e+01,1.90392004844927354e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0348,2.63958804021969513e+01,1.90110410143354507e+01,1.90110410143354525e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.035,2.65332714635554439e+01,1.89829419099640155e+01,1.89829419099640173e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0352,2.66703679503452769e+01,1.89549030428196552e+01,1.89549030428196552e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0354,2.68071704942197186e+01,1.89269242845319603e+01,1.89269242845319607e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0356,2.69436797254853424e+01,1.88990055069322409e+01,1.88990055069322427e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0358,2.70798962731041932e+01,1.88711465820549087e+01,1.88711465820549096e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.036,2.72158207646959980e+01,1.88433473821525652e+01,1.88433473821525665e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0362,2.73514538265404497e+01,1.88156077796884098e+01,1.88156077796884103e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0364,2.74867960835794705e+01,1.87879276473507630e+01,1.87879276473507639e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0366,2.76218481594196454e+01,1.87603068580552943e+01,1.87603068580552956e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0368,2.77566106763345744e+01,1.87327452849461054e+01,1.87327452849461062e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.037,2.78910842552673763e+01,1.87052428014037240e+01,1.87052428014037253e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0372,2.80252695158331413e+01,1.86777992810422866e+01,1.86777992810422866e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0374,2.81591670763214097e+01,1.86504145977173081e+01,1.86504145977173086e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0376,2.82927775536987482e+01,1.86230886255250745e+01,1.86230886255250749e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0378,2.84261015636112866e+01,1.85958212388070443e+01,1.85958212388070443e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.038,2.85591397203872823e+01,1.85686123121520126e+01,1.85686123121520130e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0382,2.86918926370397820e+01,1.85414617203935066e+01,1.85414617203935084e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0384,2.88243609252691471e+01,1.85143693386153210e+01,1.85143693386153219e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0386,2.89565451954657291e+01,1.84873350421516456e+01,1.84873350421516469e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0388,2.90884460567125203e+01,1.84603587065888277e+01,1.84603587065888286e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.039,2.92200641167877500e+01,1.84334402077656243e+01,1.84334402077656256e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0392,2.93513999821676030e+01,1.84065794217745555e+01,1.84065794217745560e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0394,2.94824542580288380e+01,1.83797762249575847e+01,1.83797762249575847e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0396,2.96132275482514764e+01,1.83530304939166840e+01,1.83530304939166844e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0398,2.97437204554214709e+01,1.83263421055074822e+01,1.83263421055074827e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.04,2.98739335808334054e+01,1.82997109368375561e+01,1.82997109368375566e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0402,3.00038675244931348e+01,1.82731368652724981e+01,1.82731368652724990e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0404,3.01335228851205059e+01,1.82466197684337708e+01,1.82466197684337716e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0406,3.02629002601520583e+01,1.82201595242000955e+01,1.82201595242000969e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0408,3.03920002457436560e+01,1.81937560107025966e+01,1.81937560107025975e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.041,3.05208234367732238e+01,1.81674091063304957e+01,1.81674091063304965e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0412,3.06493704268434293e+01,1.81411186897291756e+01,1.81411186897291765e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0414,3.07776418082843541e+01,1.81148846397983405e+01,1.81148846397983410e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0416,3.09056381721561699e+01,1.80887068356946479e+01,1.80887068356946479e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0418,3.10333601082518591e+01,1.80625851568298188e+01,1.80625851568298201e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.042,3.11608082050998725e+01,1.80365194828700801e+01,1.80365194828700814e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0422,3.12879830499667833e+01,1.80105096937405058e+01,1.80105096937405063e+00,-5.00000000000000000e-01,1.20000000000000000e+01
