"time","M","wB"
1.952,1.00000000000000000e+00,6.23188313117075495e+02
1.954,1.00000000000000000e+00,6.23564943982546197e+02
1.956,1.00000000000000000e+00,6.23941198257386077e+02
1.958,1.00000000000000000e+00,6.24317076313755820e+02
1.96,1.00000000000000000e+00,6.24692578523377506e+02
1.962,1.00000000000000000e+00,6.25067705257534499e+02
1.964,1.00000000000000000e+00,6.25442456887071558e+02
1.966,1.00000000000000000e+00,6.25816833782394838e+02
1.968,1.00000000000000000e+00,6.26190836313471664e+02
1.97,1.00000000000000000e+00,6.26564464849830983e+02
1.972,1.00000000000000000e+00,6.26937719760562914e+02
1.974,1.00000000000000000e+00,6.27310601414319081e+02
1.976,1.00000000000000000e+00,6.27683110179312280e+02
1.978,1.00000000000000000e+00,6.28055246423316703e+02
1.98,1.00000000000000000e+00,6.28427010513668165e+02
1.982,1.00000000000000000e+00,6.28798402817263309e+02
1.984,1.00000000000000000e+00,6.29169423700560742e+02
1.986,1.00000000000000000e+00,6.29540073529579900e+02
1.988,1.00000000000000000e+00,6.29910352669901954e+02
1.99,1.00000000000000000e+00,6.30280261486669247e+02
1.992,1.00000000000000000e+00,6.30649800344585515e+02
1.994,1.00000000000000000e+00,6.31018969607915778e+02
1.996,1.00000000000000000e+00,6.31387769640486454e+02
1.998,1.00000000000000000e+00,6.31756200805685580e+02
2,1.00000000000000000e+00,6.32124263466462025e+02
2.002,1.00000000000000000e+00,6.32491962506418190e+02
2.004,1.00000000000000000e+00,6.32859296241898505e+02
2.006,1.00000000000000000e+00,6.33226262838983075e+02
2.008,1.00000000000000000e+00,6.33592862663874598e+02
2.01,1.00000000000000000e+00,6.33959096082373549e+02
2.012,1.00000000000000000e+00,6.34324963459878177e+02
2.014,1.00000000000000000e+00,6.34690465161384623e+02
2.016,1.00000000000000000e+00,6.35055601551486802e+02
2.018,1.00000000000000000e+00,6.35420372994376407e+02
2.02,1.00000000000000000e+00,6.35784779853842906e+02
2.022,1.00000000000000000e+00,6.36148822493273769e+02
2.024,1.00000000000000000e+00,6.36512501275654017e+02
2.026,1.00000000000000000e+00,6.36875816563566673e+02
2.028,1.00000000000000000e+00,6.37238768719192535e+02
2.03,1.00000000000000000e+00,6.37601358104310066e+02
2.032,1.00000000000000000e+00,6.37963585080295729e+02
2.034,1.00000000000000000e+00,6.38325450008123653e+02
2.036,1.00000000000000000e+00,6.38686953248365853e+02
2.038,1.00000000000000000e+00,6.39048095161192123e+02
2.04,1.00000000000000000e+00,6.39408876106370144e+02
2.042,1.00000000000000000e+00,6.39769296443265262e+02
2.044,1.00000000000000000e+00,6.40129356530840823e+02
2.046,1.00000000000000000e+00,6.40489056727657612e+02
2.048,1.00000000000000000e+00,6.40848397391874755e+02
2.05,1.00000000000000000e+00,6.41207378881248701e+02
2.052,1.00000000000000000e+00,6.41566001553134015e+02
2.054,1.00000000000000000e+00,6.41924265764482925e+02
2.056,1.00000000000000000e+00,6.42282171871845662e+02
2.058,1.00000000000000000e+00,6.42639720231369893e+02
2.06,1.00000000000000000e+00,6.42996911198801399e+02
2.062,1.00000000000000000e+00,6.43353745129483741e+02
2.064,1.00000000000000000e+00,6.43710222378358253e+02
2.066,1.00000000000000000e+00,6.44066343299963819e+02
2.068,1.00000000000000000e+00,6.44422108248437780e+02
2.07,1.00000000000000000e+00,6.44777517577514459e+02
2.072,1.00000000000000000e+00,6.45132571640526749e+02
2.074,1.00000000000000000e+00,6.45487270790404637e+02
2.076,1.00000000000000000e+00,6.45841615379676682e+02
2.078,1.00000000000000000e+00,6.46195605760468652e+02
2.08,1.00000000000000000e+00,6.46549242284504317e+02
2.082,1.00000000000000000e+00,6.46902525303105335e+02
2.084,1.00000000000000000e+00,6.47255455167191030e+02
2.086,1.00000000000000000e+00,6.47608032227278727e+02
2.088,1.00000000000000000e+00,6.47960256833483299e+02
2.09,1.00000000000000000e+00,6.48312129335517625e+02
2.092,1.00000000000000000e+00,6.48663650082692470e+02
2.094,1.00000000000000000e+00,6.49014819423916151e+02
2.096,1.00000000000000000e+00,6.49365637707694873e+02
2.098,1.00000000000000000e+00,6.49716105282132730e+02
2.1,1.00000000000000000e+00,6.50066222494931708e+02
2.102,1.00000000000000000e+00,6.50415989693391339e+02
2.104,1.00000000000000000e+00,6.50765407224409273e+02
2.106,1.00000000000000000e+00,6.51114475434480482e+02
2.108,1.00000000000000000e+00,6.51463194669698510e+02
2.11,1.00000000000000000e+00,6.51811565275753878e+02
2.112,1.00000000000000000e+00,6.52159587597935456e+02
2.114,1.00000000000000000e+00,6.52507261981129773e+02
2.116,1.00000000000000000e+00,6.52854588769821248e+02
2.118,1.00000000000000000e+00,6.53201568308091964e+02
2.12,1.00000000000000000e+00,6.53548200939621779e+02
2.122,1.00000000000000000e+00,6.53894487007688554e+02
2.124,1.00000000000000000e+00,6.54240426855167925e+02
2.126,1.00000000000000000e+00,6.54586020824533080e+02
2.128,1.00000000000000000e+00,6.54931269257855320e+02
2.13,1.00000000000000000e+00,6.55276172496803611e+02
2.132,1.00000000000000000e+00,6.55620730882644921e+02
2.134,1.00000000000000000e+00,6.55964944756243540e+02
2.136,1.00000000000000000e+00,6.56308814458062216e+02
2.138,1.00000000000000000e+00,6.56652340328160903e+02
2.14,1.00000000000000000e+00,6.56995522706197903e+02
2.142,1.00000000000000000e+00,6.57338361931428835e+02
2.144,1.00000000000000000e+00,6.57680858342707438e+02
2.146,1.00000000000000000e+00,6.58023012278485226e+02
2.148,1.00000000000000000e+00,6.58364824076811487e+02
2.15,1.00000000000000000e+00,6.58706294075333062e+02
2.152,1.00000000000000000e+00,6.59047422611295246e+02
2.154,1.00000000000000000e+00,6.59388210021540317e+02
2.156,1.00000000000000000e+00,6.59728656642509122e+02
2.158,1.00000000000000000e+00,6.60068762810239718e+02
2.16,1.00000000000000000e+00,6.60408528860368506e+02
2.162,1.00000000000000000e+00,6.60747955128129092e+02
2.164,1.00000000000000000e+00,6.61087041948353544e+02
2.166,1.00000000000000000e+00,6.61425789655471135e+02
2.168,1.00000000000000000e+00,6.61764198583509369e+02
2.17,1.00000000000000000e+00,6.62102269066093299e+02
2.172,1.00000000000000000e+00,6.62440001436446096e+02
2.174,1.00000000000000000e+00,6.62777396027388363e+02
2.176,1.00000000000000000e+00,6.63114453171338823e+02
2.178,1.00000000000000000e+00,6.63451173200313747e+02
2.18,1.00000000000000000e+00,6.63787556445927407e+02
2.182,1.00000000000000000e+00,6.64123608162466439e+02
2.184,1.00000000000000000e+00,6.64459328522539408e+02
2.186,1.00000000000000000e+00,6.64794713461654510e+02
2.188,1.00000000000000000e+00,6.65129763315659375e+02
2.19,1.00000000000000000e+00,6.65464478420024193e+02
2.192,1.00000000000000000e+00,6.65798859109839896e+02
2.194,1.00000000000000000e+00,6.66132905719819632e+02
2.196,1.00000000000000000e+00,6.66466618584296725e+02
2.198,1.00000000000000000e+00,6.66799998037226032e+02
2.2,1.00000000000000000e+00,6.67133044412182699e+02
2.202,1.00000000000000000e+00,6.67465758042362381e+02
2.204,1.00000000000000000e+00,6.67798139260580569e+02
2.206,1.00000000000000000e+00,6.68130188399273038e+02
2.208,1.00000000000000000e+00,6.68461905790494598e+02
2.21,1.00000000000000000e+00,6.68793291765920117e+02
2.212,1.00000000000000000e+00,6.69124346656843045e+02
2.214,1.00000000000000000e+00,6.69455070794176095e+02
2.216,1.00000000000000000e+00,6.69785464508450445e+02
2.218,1.00000000000000000e+00,6.70115528129815743e+02
2.22,1.00000000000000000e+00,6.70445261988039761e+02
2.222,1.00000000000000000e+00,6.70774666412508395e+02
2.224,1.00000000000000000e+00,6.71103741732224876e+02
2.226,1.00000000000000000e+00,6.71432488275810215e+02
2.228,1.00000000000000000e+00,6.71760906371502301e+02
2.23,1.00000000000000000e+00,6.72088996347156240e+02
2.232,1.00000000000000000e+00,6.72416758530243783e+02
2.234,1.00000000000000000e+00,6.72744193247853104e+02
2.236,1.00000000000000000e+00,6.73071300826688685e+02
2.238,1.00000000000000000e+00,6.73398081593070742e+02
2.24,1.00000000000000000e+00,6.73724535872935576e+02
2.242,1.00000000000000000e+00,6.74050663991834881e+02
2.244,1.00000000000000000e+00,6.74376466274935410e+02
2.246,1.00000000000000000e+00,6.74701943047019313e+02
2.248,1.00000000000000000e+00,6.75027094632482999e+02
2.25,1.00000000000000000e+00,6.75351921355337822e+02
2.252,1.00000000000000000e+00,6.75676423539209281e+02
2.254,1.00000000000000000e+00,6.76000601507336910e+02
2.256,1.00000000000000000e+00,6.76324455582574046e+02
2.258,1.00000000000000000e+00,6.76647986087387608e+02
2.26,1.00000000000000000e+00,6.76971193343857863e+02
2.262,1.00000000000000000e+00,6.77294077673677975e+02
2.264,1.00000000000000000e+00,6.77616639398154120e+02
2.266,1.00000000000000000e+00,6.77938878838205142e+02
2.268,1.00000000000000000e+00,6.78260796314361869e+02
2.27,1.00000000000000000e+00,6.78582392146767575e+02
2.272,1.00000000000000000e+00,6.78903666655177290e+02
2.274,1.00000000000000000e+00,6.79224620158957578e+02
2.276,1.00000000000000000e+00,6.79545252977086420e+02
2.278,1.00000000000000000e+00,6.79865565428152991e+02
2.28,1.00000000000000000e+00,6.80185557830357311e+02
2.282,1.00000000000000000e+00,6.80505230501510027e+02
2.284,1.00000000000000000e+00,6.80824583759032180e+02
2.286,1.00000000000000000e+00,6.81143617919955204e+02
2.288,1.00000000000000000e+00,6.81462333300919795e+02
2.29,1.00000000000000000e+00,6.81780730218177268e+02
2.292,1.00000000000000000e+00,6.82098808987587404e+02
2.294,1.00000000000000000e+00,6.82416569924620035e+02
2.296,1.00000000000000000e+00,6.82734013344353343e+02
2.298,1.00000000000000000e+00,6.83051139561474429e+02
2.3,1.00000000000000000e+00,6.83367948890278853e+02
2.302,1.00000000000000000e+00,6.83684441644670528e+02
2.304,1.00000000000000000e+00,6.84000618138160917e+02
2.306,1.00000000000000000e+00,6.84316478683869718e+02
2.308,1.00000000000000000e+00,6.84632023594523730e+02
2.31,1.00000000000000000e+00,6.84947253182457416e+02
2.312,1.00000000000000000e+00,6.85262167759611657e+02
2.314,1.00000000000000000e+00,6.85576767637534658e+02
2.316,1.00000000000000000e+00,6.85891053127380815e+02
2.318,1.00000000000000000e+00,6.86205024539911051e+02
2.32,1.00000000000000000e+00,6.86518682185492025e+02
2.322,1.00000000000000000e+00,6.86832026374096358e+02
2.324,1.00000000000000000e+00,6.87145057415302290e+02
2.326,1.00000000000000000e+00,6.87457775618293226e+02
2.328,1.00000000000000000e+00,6.87770181291857511e+02
2.33,1.00000000000000000e+00,6.88082274744388883e+02
2.332,1.00000000000000000e+00,6.88394056283884765e+02
2.334,1.00000000000000000e+00,6.88705526217947863e+02
2.336,1.00000000000000000e+00,6.89016684853784227e+02
2.338,1.00000000000000000e+00,6.89327532498204164e+02
2.34,1.00000000000000000e+00,6.89638069457621441e+02
2.342,1.00000000000000000e+00,6.89948296038053172e+02
2.344,1.00000000000000000e+00,6.90258212545119818e+02
2.346,1.00000000000000000e+00,6.90567819284044390e+02
2.348,1.00000000000000000e+00,6.90877116559652677e+02
2.35,1.00000000000000000e+00,6.91186104676373020e+02
2.352,1.00000000000000000e+00,6.91494783938235628e+02
2.354,1.00000000000000000e+00,6.91803154648872805e+02
2.356,1.00000000000000000e+00,6.92111217111518499e+02
2.358,1.00000000000000000e+00,6.92418971629007956e+02
2.36,1.00000000000000000e+00,6.92726418503777836e+02
2.362,1.00000000000000000e+00,6.93033558037865532e+02
2.364,1.00000000000000000e+00,6.93340390532909169e+02
2.366,1.00000000000000000e+00,6.93646916290147374e+02
2.368,1.00000000000000000e+00,6.93953135610418940e+02
2.37,1.00000000000000000e+00,6.94259048794162823e+02
2.372,1.00000000000000000e+00,6.94564656141417231e+02
2.374,1.00000000000000000e+00,6.94869957951820425e+02
2.376,1.00000000000000000e+00,6.95174954524609461e+02
2.378,1.00000000000000000e+00,6.95479646158620653e+02
2.38,1.00000000000000000e+00,6.95784033152288885e+02
2.382,1.00000000000000000e+00,6.96088115803647725e+02
2.384,1.00000000000000000e+00,6.96391894410328860e+02
2.386,1.00000000000000000e+00,6.96695369269562207e+02
2.388,1.00000000000000000e+00,6.96998540678175232e+02
2.39,1.00000000000000000e+00,6.97301408932592949e+02
2.392,1.00000000000000000e+00,6.97603974328837921e+02
2.394,1.00000000000000000e+00,6.97906237162529578e+02
2.396,1.00000000000000000e+00,6.98208197728883988e+02
2.398,1.00000000000000000e+00,6.98509856322714313e+02
2.4,1.00000000000000000e+00,6.98811213238429332e+02
2.402,1.00000000000000000e+00,6.99112268770034689e+02
2.404,1.00000000000000000e+00,6.99413023211131076e+02
2.406,1.00000000000000000e+00,6.99713476854915484e+02
2.408,1.00000000000000000e+00,7.00013629994179837e+02
2.41,1.00000000000000000e+00,7.00313482921311333e+02
2.412,1.00000000000000000e+00,7.00613035928291765e+02
2.414,1.00000000000000000e+00,7.00912289306698085e+02
2.416,1.00000000000000000e+00,7.01211243347701270e+02
2.418,1.00000000000000000e+00,7.01509898342066322e+02
2.42,1.00000000000000000e+00,7.01808254580152379e+02
2.422,1.00000000000000000e+00,7.02106312351912379e+02
2.424,1.00000000000000000e+00,7.02404071946892145e+02
2.426,1.00000000000000000e+00,7.02701533654231298e+02
2.428,1.00000000000000000e+00,7.02998697762661777e+02
2.43,1.00000000000000000e+00,7.03295564560508865e+02
2.432,1.00000000000000000e+00,7.03592134335689593e+02
2.434,1.00000000000000000e+00,7.03888407375713655e+02
2.436,1.00000000000000000e+00,7.04184383967682720e+02
2.438,1.00000000000000000e+00,7.04480064398289869e+02
2.44,1.00000000000000000e+00,7.04775448953819932e+02
2.442,1.00000000000000000e+00,7.05070537920148809e+02
2.444,1.00000000000000000e+00,7.05365331582743465e+02
2.446,1.00000000000000000e+00,7.05659830226661484e+02
2.448,1.00000000000000000e+00,7.05954034136551172e+02
2.45,1.00000000000000000e+00,7.06247943596650885e+02
2.452,1.00000000000000000e+00,7.06541558890789133e+02
2.454,1.00000000000000000e+00,7.06834880302384136e+02
2.456,1.00000000000000000e+00,7.07127908114443699e+02
2.458,1.00000000000000000e+00,7.07420642609564652e+02
2.46,1.00000000000000000e+00,7.07713084069933416e+02
2.462,1.00000000000000000e+00,7.08005232777324636e+02
2.464,1.00000000000000000e+00,7.08297089013101981e+02
2.466,1.00000000000000000e+00,7.08588653058217005e+02
2.468,1.00000000000000000e+00,7.08879925193209829e+02
2.47,1.00000000000000000e+00,7.09170905698207775e+02
2.472,1.00000000000000000e+00,7.09461594852926396e+02
2.474,1.00000000000000000e+00,7.09751992936668216e+02
2.476,1.00000000000000000e+00,7.10042100228323079e+02
2.478,1.00000000000000000e+00,7.10331917006367348e+02
2.48,1.00000000000000000e+00,7.10621443548864477e+02
2.482,1.00000000000000000e+00,7.10910680133463757e+02
2.484,1.00000000000000000e+00,7.11199627037401115e+02
2.486,1.00000000000000000e+00,7.11488284537498089e+02
2.488,1.00000000000000000e+00,7.11776652910161943e+02
2.49,1.00000000000000000e+00,7.12064735978637145e+02
2.492,1.00000000000000000e+00,7.12352555684708818e+02
2.494,1.00000000000000000e+00,7.12640087900821527e+02
2.496,1.00000000000000000e+00,7.12927332912995325e+02
2.498,1.00000000000000000e+00,7.13214291006910912e+02
2.5,1.00000000000000000e+00,7.13500962467909858e+02
2.502,1.00000000000000000e+00,7.13787347580994265e+02
2.504,1.00000000000000000e+00,7.14073446630826766e+02
2.506,1.00000000000000000e+00,7.14359259901730297e+02
2.508,1.00000000000000000e+00,7.14644787677688441e+02
2.51,1.00000000000000000e+00,7.14930030242344742e+02
2.512,1.00000000000000000e+00,7.15214987879003047e+02
2.514,1.00000000000000000e+00,7.15499660870627167e+02
2.516,1.00000000000000000e+00,7.15784049499841217e+02
2.518,1.00000000000000000e+00,7.16068154048928591e+02
2.52,1.00000000000000000e+00,7.16351974799833101e+02
2.522,1.00000000000000000e+00,7.16635512034157841e+02
2.524,1.00000000000000000e+00,7.16918766033165866e+02
2.526,1.00000000000000000e+00,7.17201737077779512e+02
2.528,1.00000000000000000e+00,7.17484425448580623e+02
2.53,1.00000000000000000e+00,7.17766831425810210e+02
2.532,1.00000000000000000e+00,7.18048955289369133e+02
2.534,1.00000000000000000e+00,7.18330797318816622e+02
2.536,1.00000000000000000e+00,7.18612357793371643e+02
2.538,1.00000000000000000e+00,7.18893636991911649e+02
2.54,1.00000000000000000e+00,7.19174635192973483e+02
2.542,1.00000000000000000e+00,7.19455352674752248e+02
2.544,1.00000000000000000e+00,7.19735789715102328e+02
2.546,1.00000000000000000e+00,7.20015946591536363e+02
2.548,1.00000000000000000e+00,7.20295823581225477e+02
2.55,1.00000000000000000e+00,7.20575420960999622e+02
2.552,1.00000000000000000e+00,7.20854739007346666e+02
2.554,1.00000000000000000e+00,7.21133777996413073e+02
2.556,1.00000000000000000e+00,7.21412538204003226e+02
2.558,1.00000000000000000e+00,7.21691019905579878e+02
2.56,1.00000000000000000e+00,7.21969223376263471e+02
2.562,1.00000000000000000e+00,7.22247148890832591e+02
2.564,1.00000000000000000e+00,7.22524796723723512e+02
2.566,1.00000000000000000e+00,7.22802167149030197e+02
2.568,1.00000000000000000e+00,7.23079260440504413e+02
2.57,1.00000000000000000e+00,7.23356076871555388e+02
2.572,1.00000000000000000e+00,7.23632616715249583e+02
2.574,1.00000000000000000e+00,7.23908880244311263e+02
2.576,1.00000000000000000e+00,7.24184867731121585e+02
2.578,1.00000000000000000e+00,7.24460579447718942e+02
2.58,1.00000000000000000e+00,7.24736015665799073e+02
2.582,1.00000000000000000e+00,7.25011176656714383e+02
2.584,1.00000000000000000e+00,7.25286062691474513e+02
2.586,1.00000000000000000e+00,7.25560674040745653e+02
2.588,1.00000000000000000e+00,7.25835010974850888e+02
2.59,1.00000000000000000e+00,7.26109073763769743e+02
2.592,1.00000000000000000e+00,7.26382862677138633e+02
2.594,1.00000000000000000e+00,7.26656377984250071e+02
2.596,1.00000000000000000e+00,7.26929619954053237e+02
2.598,1.00000000000000000e+00,7.27202588855153408e+02
2.6,1.00000000000000000e+00,7.27475284955812072e+02
2.602,1.00000000000000000e+00,7.27747708523946699e+02
2.604,1.00000000000000000e+00,7.28019859827131313e+02
2.606,1.00000000000000000e+00,7.28291739132595012e+02
2.608,1.00000000000000000e+00,7.28563346707223445e+02
2.61,1.00000000000000000e+00,7.28834682817557564e+02
2.612,1.00000000000000000e+00,7.29105747729794189e+02
2.614,1.00000000000000000e+00,7.29376541709785670e+02
2.616,1.00000000000000000e+00,7.29647065023039659e+02
2.618,1.00000000000000000e+00,7.29917317934719449e+02
2.62,1.00000000000000000e+00,7.30187300709643296e+02
2.622,1.00000000000000000e+00,7.30457013612284982e+02
2.624,1.00000000000000000e+00,7.30726456906773251e+02
2.626,1.00000000000000000e+00,7.30995630856891694e+02
2.628,1.00000000000000000e+00,7.31264535726079203e+02
2.63,1.00000000000000000e+00,7.31533171777429175e+02
2.632,1.00000000000000000e+00,7.31801539273689855e+02
2.634,1.00000000000000000e+00,7.32069638477264107e+02
2.636,1.00000000000000000e+00,7.32337469650209528e+02
2.638,1.00000000000000000e+00,7.32605033054237992e+02
2.64,1.00000000000000000e+00,7.32872328950715882e+02
2.642,1.00000000000000000e+00,7.33139357600663743e+02
2.644,1.00000000000000000e+00,7.33406119264756512e+02
2.646,1.00000000000000000e+00,7.33672614203323064e+02
2.648,1.00000000000000000e+00,7.33938842676346326e+02
2.65,1.00000000000000000e+00,7.34204804943463273e+02
2.652,1.00000000000000000e+00,7.34470501263964593e+02
2.654,1.00000000000000000e+00,7.34735931896794682e+02
2.656,1.00000000000000000e+00,7.35001097100551874e+02
2.658,1.00000000000000000e+00,7.35265997133487758e+02
2.66,1.00000000000000000e+00,7.35530632253507633e+02
2.662,1.00000000000000000e+00,7.35795002718169940e+02
2.664,1.00000000000000000e+00,7.36059108784686714e+02
2.666,1.00000000000000000e+00,7.36322950709923020e+02
2.668,1.00000000000000000e+00,7.36586528750397065e+02
2.67,1.00000000000000000e+00,7.36849843162280081e+02
2.672,1.00000000000000000e+00,7.37112894201396216e+02
2.674,1.00000000000000000e+00,7.37375682123222532e+02
2.676,1.00000000000000000e+00,7.37638207182889005e+02
2.678,1.00000000000000000e+00,7.37900469635177842e+02
2.68,1.00000000000000000e+00,7.38162469734524166e+02
2.682,1.00000000000000000e+00,7.38424207735015557e+02
2.684,1.00000000000000000e+00,7.38685683890391942e+02
2.686,1.00000000000000000e+00,7.38946898454045481e+02
2.688,1.00000000000000000e+00,7.39207851679020678e+02
2.69,1.00000000000000000e+00,7.39468543818014041e+02
2.692,1.00000000000000000e+00,7.39728975123374198e+02
2.694,1.00000000000000000e+00,7.39989145847101895e+02
2.696,1.00000000000000000e+00,7.40249056240849313e+02
2.698,1.00000000000000000e+00,7.40508706555920753e+02
2.7,1.00000000000000000e+00,7.40768097043272064e+02
2.702,1.00000000000000000e+00,7.41027227953510646e+02
2.704,1.00000000000000000e+00,7.41286099536895335e+02
2.706,1.00000000000000000e+00,7.41544712043336745e+02
2.708,1.00000000000000000e+00,7.41803065722396241e+02
2.71,1.00000000000000000e+00,7.42061160823286968e+02
2.712,1.00000000000000000e+00,7.42318997594872712e+02
2.714,1.00000000000000000e+00,7.42576576285668580e+02
2.716,1.00000000000000000e+00,7.42833897143840659e+02
2.718,1.00000000000000000e+00,7.43090960417205793e+02
2.72,1.00000000000000000e+00,7.43347766353231577e+02
2.722,1.00000000000000000e+00,7.43604315199036364e+02
2.724,1.00000000000000000e+00,7.43860607201389030e+02
2.726,1.00000000000000000e+00,7.44116642606709092e+02
2.728,1.00000000000000000e+00,7.44372421661066255e+02
2.73,1.00000000000000000e+00,7.44627944610180862e+02
2.732,1.00000000000000000e+00,7.44883211699422986e+02
2.734,1.00000000000000000e+00,7.45138223173813458e+02
2.736,1.00000000000000000e+00,7.45392979278022722e+02
2.738,1.00000000000000000e+00,7.45647480256371296e+02
2.74,1.00000000000000000e+00,7.45901726352829655e+02
2.742,1.00000000000000000e+00,7.46155717811017894e+02
2.744,1.00000000000000000e+00,7.46409454874205835e+02
2.746,1.00000000000000000e+00,7.46662937785313147e+02
2.748,1.00000000000000000e+00,7.46916166786908661e+02
2.75,1.00000000000000000e+00,7.47169142121210825e+02
2.752,1.00000000000000000e+00,7.47421864030087249e+02
2.754,1.00000000000000000e+00,7.47674332755055048e+02
2.756,1.00000000000000000e+00,7.47926548537280269e+02
2.758,1.00000000000000000e+00,7.48178511617578238e+02
2.76,1.00000000000000000e+00,7.48430222236412760e+02
2.762,1.00000000000000000e+00,7.48681680633897145e+02
2.764,1.00000000000000000e+00,7.48932887049793067e+02
2.766,1.00000000000000000e+00,7.49183841723511023e+02
2.768,1.00000000000000000e+00,7.49434544894110104e+02
2.77,1.00000000000000000e+00,7.49684996800297995e+02
2.772,1.00000000000000000e+00,7.49935197680430633e+02
2.774,1.00000000000000000e+00,7.50185147772512551e+02
2.776,1.00000000000000000e+00,7.50434847314196190e+02
2.778,1.00000000000000000e+00,7.50684296542782477e+02
2.78,1.00000000000000000e+00,7.50933495695220131e+02
2.782,1.00000000000000000e+00,7.51182445008106129e+02
2.784,1.00000000000000000e+00,7.51431144717685015e+02
2.786,1.00000000000000000e+00,7.51679595059849362e+02
2.788,1.00000000000000000e+00,7.51927796270139311e+02
2.79,1.00000000000000000e+00,7.52175748583742688e+02
2.792,1.00000000000000000e+00,7.52423452235494892e+02
2.794,1.00000000000000000e+00,7.52670907459878663e+02
2.796,1.00000000000000000e+00,7.52918114491023971e+02
2.798,1.00000000000000000e+00,7.53165073562708471e+02
2.8,1.00000000000000000e+00,7.53411808634239264e+02
2.802,1.00000000000000000e+00,7.53658305867826698e+02
2.804,1.00000000000000000e+00,7.53904556737662688e+02
2.806,1.00000000000000000e+00,7.54150561488255448e+02
2.808,1.00000000000000000e+00,7.54396320363848417e+02
2.81,1.00000000000000000e+00,7.54641833608420370e+02
2.812,1.00000000000000000e+00,7.54887101465685873e+02
2.814,1.00000000000000000e+00,7.55132124179094944e+02
2.816,1.00000000000000000e+00,7.55376901991833847e+02
2.818,1.00000000000000000e+00,7.55621435146824865e+02
2.82,1.00000000000000000e+00,7.55865723886726414e+02
2.822,1.00000000000000000e+00,7.56109768453933725e+02
2.824,1.00000000000000000e+00,7.56353569090578617e+02
2.826,1.00000000000000000e+00,7.56597126038529495e+02
2.828,1.00000000000000000e+00,7.56840439539392150e+02
2.83,1.00000000000000000e+00,7.57083509834509528e+02
2.832,1.00000000000000000e+00,7.57326337164961842e+02
2.834,1.00000000000000000e+00,7.57568921771566920e+02
2.836,1.00000000000000000e+00,7.57811263894880426e+02
2.838,1.00000000000000000e+00,7.58053363775195976e+02
2.84,1.00000000000000000e+00,7.58295221652545251e+02
2.842,1.00000000000000000e+00,7.58536837766698454e+02
2.844,1.00000000000000000e+00,7.58778212357163852e+02
2.846,1.00000000000000000e+00,7.59019345663188915e+02
2.848,1.00000000000000000e+00,7.59260237923759632e+02
2.85,1.00000000000000000e+00,7.59500889377601084e+02
2.852,1.00000000000000000e+00,7.59741300263177550e+02
2.854,1.00000000000000000e+00,7.59981470818692969e+02
2.856,1.00000000000000000e+00,7.60221401282090369e+02
2.858,1.00000000000000000e+00,7.60461091891053229e+02
2.86,1.00000000000000000e+00,7.60700542883004346e+02
2.862,1.00000000000000000e+00,7.60939754495107081e+02
2.864,1.00000000000000000e+00,7.61178726964264683e+02
2.866,1.00000000000000000e+00,7.61417460527121420e+02
2.868,1.00000000000000000e+00,7.61655955420061787e+02
2.87,1.00000000000000000e+00,7.61894211879211525e+02
2.872,1.00000000000000000e+00,7.62132230140437059e+02
2.874,1.00000000000000000e+00,7.62370010439346174e+02
2.876,1.00000000000000000e+00,7.62607553011288132e+02
2.878,1.00000000000000000e+00,7.62844858091353899e+02
2.88,1.00000000000000000e+00,7.63081925914375802e+02
2.882,1.00000000000000000e+00,7.63318756714928440e+02
2.884,1.00000000000000000e+00,7.63555350727328573e+02
2.886,1.00000000000000000e+00,7.63791708185635002e+02
2.888,1.00000000000000000e+00,7.64027829323649371e+02
2.89,1.00000000000000000e+00,7.64263714374915821e+02
2.892,1.00000000000000000e+00,7.64499363572721336e+02
2.894,1.00000000000000000e+00,7.64734777150095852e+02
2.896,1.00000000000000000e+00,7.64969955339812827e+02
2.898,1.00000000000000000e+00,7.65204898374388904e+02
2.9,1.00000000000000000e+00,7.65439606486084358e+02
2.902,1.00000000000000000e+00,7.65674079906903216e+02
2.904,1.00000000000000000e+00,7.65908318868593483e+02
2.906,1.00000000000000000e+00,7.66142323602647366e+02
2.908,1.00000000000000000e+00,7.66376094340301165e+02
2.91,1.00000000000000000e+00,7.66609631312536067e+02
2.912,1.00000000000000000e+00,7.66842934750077575e+02
2.914,1.00000000000000000e+00,7.67076004883396195e+02
2.916,1.00000000000000000e+00,7.67308841942707431e+02
2.918,1.00000000000000000e+00,7.67541446157972246e+02
2.92,1.00000000000000000e+00,7.67773817758896598e+02
2.922,1.00000000000000000e+00,7.68005956974932360e+02
2.924,1.00000000000000000e+00,7.68237864035276971e+02
2.926,1.00000000000000000e+00,7.68469539168874121e+02
2.928,1.00000000000000000e+00,7.68700982604413184e+02
2.93,1.00000000000000000e+00,7.68932194570330466e+02
2.932,1.00000000000000000e+00,7.69163175294808070e+02
2.934,1.00000000000000000e+00,7.69393925005775259e+02
2.936,1.00000000000000000e+00,7.69624443930908001e+02
2.938,1.00000000000000000e+00,7.69854732297629425e+02
2.94,1.00000000000000000e+00,7.70084790333109709e+02
2.942,1.00000000000000000e+00,7.70314618264266528e+02
2.944,1.00000000000000000e+00,7.70544216317765176e+02
2.946,1.00000000000000000e+00,7.70773584720018562e+02
2.948,1.00000000000000000e+00,7.71002723697188003e+02
