"time","wB","I","M_mot","M_load","U"
0.0216,6.59842997264331643e+00,1.13743290250351148e+01,1.13743290250351148e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0218,6.66149377949262966e+00,1.13679850694332369e+01,1.13679850694332374e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.022,6.72448785252087511e+00,1.13616481284304314e+01,1.13616481284304327e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0222,6.78741226888614602e+00,1.13553181943052017e+01,1.13553181943052017e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0224,6.85026710566153785e+00,1.13489952593414980e+01,1.13489952593414989e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0226,6.91305243983524331e+00,1.13426793158238830e+01,1.13426793158238826e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0228,6.97576834831053194e+00,1.13363703560404545e+01,1.13363703560404550e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.023,7.03841490790583357e+00,1.13300683722847673e+01,1.13300683722847673e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0232,7.10099219535477566e+00,1.13237733568527030e+01,1.13237733568527044e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0234,7.16350028730622679e+00,1.13174853020456254e+01,1.13174853020456267e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0236,7.22593926032436240e+00,1.13112042001763129e+01,1.13112042001763125e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0238,7.28830919088880336e+00,1.13049300435595690e+01,1.13049300435595690e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.024,7.35061015539458573e+00,1.12986628245168355e+01,1.12986628245168363e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0242,7.41284223015231980e+00,1.12924025353791517e+01,1.12924025353791513e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0244,7.47500549138822290e+00,1.12861491684826145e+01,1.12861491684826154e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0246,7.53710001524424111e+00,1.12799027161749397e+01,1.12799027161749410e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0248,7.59912587777811144e+00,1.12736631708054293e+01,1.12736631708054302e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.025,7.66108315496342041e+00,1.12674305247327098e+01,1.12674305247327111e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0252,7.72297192268971955e+00,1.12612047703289821e+01,1.12612047703289830e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0254,7.78479225676264708e+00,1.12549858999671244e+01,1.12549858999671248e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0256,7.84654423290395542e+00,1.12487739060379006e+01,1.12487739060379011e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0258,7.90822792675166131e+00,1.12425687809284263e+01,1.12425687809284258e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.026,7.96984341386007245e+00,1.12363705170398926e+01,1.12363705170398931e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0262,8.03139076969991983e+00,1.12301791067838330e+01,1.12301791067838330e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0264,8.09287006965842970e+00,1.12239945425737240e+01,1.12239945425737253e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0266,8.15428138903942035e+00,1.12178168168392602e+01,1.12178168168392611e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0268,8.21562480306341492e+00,1.12116459220147799e+01,1.12116459220147813e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.027,8.27690038686771068e+00,1.12054818505399716e+01,1.12054818505399711e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0272,8.33810821550645009e+00,1.11993245948636293e+01,1.11993245948636289e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0274,8.39924836395072916e+00,1.11931741474439423e+01,1.11931741474439428e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0276,8.46032090708867379e+00,1.11870305007521242e+01,1.11870305007521242e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0278,8.52132591972561038e+00,1.11808936472612999e+01,1.11808936472613007e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.028,8.58226347658404620e+00,1.11747635794544564e+01,1.11747635794544564e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0282,8.64313365230382402e+00,1.11686402898247046e+01,1.11686402898247050e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0284,8.70393652144221264e+00,1.11625237708710312e+01,1.11625237708710312e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0286,8.76467215847395309e+00,1.11564140151029463e+01,1.11564140151029467e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0288,8.82534063779141498e+00,1.11503110150355891e+01,1.11503110150355900e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.029,8.88594203370463553e+00,1.11442147631976063e+01,1.11442147631976063e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0292,8.94647642044143510e+00,1.11381252521182770e+01,1.11381252521182783e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0294,9.00694387214750414e+00,1.11320424743408459e+01,1.11320424743408464e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0296,9.06734446288648854e+00,1.11259664224131445e+01,1.11259664224131449e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0298,9.12767826664005533e+00,1.11198970888953816e+01,1.11198970888953830e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.03,9.18794535730805961e+00,1.11138344663529711e+01,1.11138344663529720e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0302,9.24814580870854286e+00,1.11077785473596116e+01,1.11077785473596125e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0304,9.30827969457788740e+00,1.11017293244989581e+01,1.11017293244989590e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0306,9.36834708857089460e+00,1.10956867903640539e+01,1.10956867903640544e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0308,9.42834806426085947e+00,1.10896509375462262e+01,1.10896509375462271e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.031,9.48828269513963996e+00,1.10836217586625114e+01,1.10836217586625119e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0312,9.54815105461781677e+00,1.10775992463213750e+01,1.10775992463213746e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0314,9.60795321602470942e+00,1.10715833931483818e+01,1.10715833931483831e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0316,9.66768925260850942e+00,1.10655741917771362e+01,1.10655741917771366e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0318,9.72735923753637088e+00,1.10595716348438877e+01,1.10595716348438877e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.032,9.78696324389445671e+00,1.10535757149988960e+01,1.10535757149988956e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0322,9.84650134468808425e+00,1.10475864248976254e+01,1.10475864248976263e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0324,9.90597361284177325e+00,1.10416037572040775e+01,1.10416037572040771e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0326,9.96538012119934891e+00,1.10356277045908300e+01,1.10356277045908313e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0328,1.00247209425240431e+01,1.10296582597365855e+01,1.10296582597365855e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.033,1.00839961494985495e+01,1.10236954153320514e+01,1.10236954153320510e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0332,1.01432058147251638e+01,1.10177391640743885e+01,1.10177391640743894e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0334,1.02023500107258425e+01,1.10117894986677864e+01,1.10117894986677878e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0336,1.02614288099422879e+01,1.10058464118242991e+01,1.10058464118243005e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0338,1.03204422847360551e+01,1.09999098962665460e+01,1.09999098962665465e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.034,1.03793905073886279e+01,1.09939799447232165e+01,1.09939799447232178e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0342,1.04382735501015098e+01,1.09880565499294356e+01,1.09880565499294369e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0344,1.04970914849962860e+01,1.09821397046305460e+01,1.09821397046305469e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0346,1.05558443841147458e+01,1.09762294015794968e+01,1.09762294015794981e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0348,1.06145323194189807e+01,1.09703256335405239e+01,1.09703256335405253e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.035,1.06731553627914533e+01,1.09644283932789097e+01,1.09644283932789111e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0352,1.07317135860350756e+01,1.09585376735730353e+01,1.09585376735730367e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0354,1.07902070608732963e+01,1.09526534672069911e+01,1.09526534672069920e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0356,1.08486358589502032e+01,1.09467757669739072e+01,1.09467757669739085e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0358,1.09070000518306252e+01,1.09409045656795367e+01,1.09409045656795367e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.036,1.09652997110002115e+01,1.09350398561270961e+01,1.09350398561270956e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0362,1.10235349078654821e+01,1.09291816311348668e+01,1.09291816311348677e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0364,1.10817057137539372e+01,1.09233298835261863e+01,1.09233298835261872e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0366,1.11398121999141537e+01,1.09174846061357655e+01,1.09174846061357655e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0368,1.11978544375158791e+01,1.09116457918051140e+01,1.09116457918051135e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.037,1.12558324976501183e+01,1.09058134333840009e+01,1.09058134333840018e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0372,1.13137464513292141e+01,1.08999875237262103e+01,1.08999875237262112e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0374,1.13715963694869107e+01,1.08941680556962677e+01,1.08941680556962672e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0376,1.14293823229784675e+01,1.08883550221702343e+01,1.08883550221702352e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0378,1.14871043825807586e+01,1.08825484160237451e+01,1.08825484160237451e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.038,1.15447626189923138e+01,1.08767482301469300e+01,1.08767482301469309e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0382,1.16023571028334445e+01,1.08709544574346548e+01,1.08709544574346562e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0384,1.16598879046463022e+01,1.08651670907906670e+01,1.08651670907906683e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0386,1.17173550948949980e+01,1.08593861231285871e+01,1.08593861231285871e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0388,1.17747587439656627e+01,1.08536115473682031e+01,1.08536115473682027e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.039,1.18320989221665496e+01,1.08478433564343568e+01,1.08478433564343568e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0392,1.18893756997281024e+01,1.08420815432634630e+01,1.08420815432634643e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0394,1.19465891468030669e+01,1.08363261007994467e+01,1.08363261007994471e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0396,1.20037393334665534e+01,1.08305770219952322e+01,1.08305770219952335e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0398,1.20608263297161482e+01,1.08248342998065876e+01,1.08248342998065872e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.04,1.21178502054719690e+01,1.08190979271987882e+01,1.08190979271987886e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0402,1.21748110305767483e+01,1.08133678971480673e+01,1.08133678971480673e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0404,1.22317088747959559e+01,1.08076442026350481e+01,1.08076442026350494e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0406,1.22885438078178471e+01,1.08019268366517949e+01,1.08019268366517962e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0408,1.23453158992535794e+01,1.07962157921927417e+01,1.07962157921927426e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.041,1.24020252186372648e+01,1.07905110622643488e+01,1.07905110622643496e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0412,1.24586718354260721e+01,1.07848126398810429e+01,1.07848126398810429e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0414,1.25152558190003269e+01,1.07791205180617329e+01,1.07791205180617333e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0416,1.25717772386635840e+01,1.07734346898366802e+01,1.07734346898366806e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0418,1.26282361636427041e+01,1.07677551482414575e+01,1.07677551482414580e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.042,1.26846326630879460e+01,1.07620818863185228e+01,1.07620818863185241e+00,-5.00000000000000000e-01,1.20000000000000000e+01
0.0422,1.27409668060730521e+01,1.07564148971212639e+01,1.07564148971212648e+00,-5.00000000000000000e-01,1.20000000000000000e+01
